ID;Active (0/1);Nombre/ Descripción corta;Categories (x,y,z...); Price tax included;Tax rules ID;Precio al por mayor;On sale;Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Fabricante;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Cantidad;Minimal quantity;Visible en;Additional shipping cost;Unit for the unit price;Unit price;Descripción corta;Descripción;Tags;Meta-título;Meta palabras clave;Meta descripción;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product availability date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Estado;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse
385;1;COLOUR DIAL WATCH 39,7MM;;39,95;4;17,95;1;;;;;1F607   V ;;;;;;;;;;;10;1;both;6.00;;;<p>COLOUR DIAL WATCH 39,7MM</p>   ;"<ul><li class=""bullet"">COLOUR CASE</li><li class=""bullet"">BICOLOR DIAL</li><li class=""bullet"">COLOUR STRAP</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;COLOUR-DIAL-WATCH-397MM;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F607-V.jpg;1;;0;;1;1;0;Out of stock;1;;;
386;1;DIFFERENT SIZE NUMBERS WATCH;;37,95;4;16,95;1;;;;;1F608   AM  ;;;;;;;;;;;25;1;both;6.00;;;<p>DIFFERENT SIZE NUMBERS WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">ARABIC NUMBERS</li><li class=""bullet"">DIFFERENT SIZE</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DIFFERENT-SIZE-NUMBERS-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F608-AM.jpg;1;;0;;1;1;0;Out of stock;1;;;
387;1;DIFFERENT SIZE NUMBERS WATCH;;37,95;4;16,95;1;;;;;1F608   AZ;;;;;;;;;;;32;1;both;6.00;;;<p>DIFFERENT SIZE NUMBERS WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">ARABIC NUMBERS</li><li class=""bullet"">DIFFERENT SIZE</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DIFFERENT-SIZE-NUMBERS-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F608-AZ.jpg;1;;0;;1;1;0;Out of stock;1;;;
388;1;DIFFERENT SIZE NUMBERS WATCH;;37,95;4;16,95;1;;;;;1F608   BL;;;;;;;;;;;32;1;both;6.00;;;<p>DIFFERENT SIZE NUMBERS WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">ARABIC NUMBERS</li><li class=""bullet"">DIFFERENT SIZE</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DIFFERENT-SIZE-NUMBERS-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F608-BL.jpg;1;;0;;1;1;0;Out of stock;1;;;
389;1;DIFFERENT SIZE NUMBERS WATCH;;37,95;4;16,95;1;;;;;1F608   GR  ;;;;;;;;;;;27;1;both;6.00;;;<p>DIFFERENT SIZE NUMBERS WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">ARABIC NUMBERS</li><li class=""bullet"">DIFFERENT SIZE</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DIFFERENT-SIZE-NUMBERS-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F608-GR.jpg;1;;0;;1;1;0;Out of stock;1;;;
390;1;DIFFERENT SIZE NUMBERS WATCH;;37,95;4;16,95;1;;;;;1F608   NR  ;;;;;;;;;;;36;1;both;6.00;;;<p>DIFFERENT SIZE NUMBERS WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">ARABIC NUMBERS</li><li class=""bullet"">DIFFERENT SIZE</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DIFFERENT-SIZE-NUMBERS-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F608-NR.jpg;1;;0;;1;1;0;Out of stock;1;;;
391;1;DIFFERENT SIZE NUMBERS WATCH;;37,95;4;16,95;1;;;;;1F608   R;;;;;;;;;;;35;1;both;6.00;;;<p>DIFFERENT SIZE NUMBERS WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">ARABIC NUMBERS</li><li class=""bullet"">DIFFERENT SIZE</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DIFFERENT-SIZE-NUMBERS-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F608-R.jpg;1;;0;;1;1;0;Out of stock;1;;;
392;1;DIFFERENT SIZE NUMBERS WATCH;;37,95;4;16,95;1;;;;;1F608   V ;;;;;;;;;;;23;1;both;6.00;;;<p>DIFFERENT SIZE NUMBERS WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">ARABIC NUMBERS</li><li class=""bullet"">DIFFERENT SIZE</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DIFFERENT-SIZE-NUMBERS-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F608-V.jpg;1;;0;;1;1;0;Out of stock;1;;;
393;1;DOUBLE DIAL WATCH;;46,95;4;19,95;1;;;;;1F609   BL ;;;;;;;;;;;20;1;both;6.00;;;<p>DOUBLE DIAL WATCH</p>   ;"<ul><li class=""bullet"">DOUBLE DIAL</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet"">SEWED DETAIL</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DOUBLE-DIAL-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F609-BL.jpg;1;;0;;1;1;0;Out of stock;1;;;
394;1;DOUBLE DIAL WATCH;;46,95;4;19,95;1;;;;;1F609   CA ;;;;;;;;;;;1;1;both;6.00;;;<p>DOUBLE DIAL WATCH</p>   ;"<ul><li class=""bullet"">DOUBLE DIAL</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet"">SEWED DETAIL</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DOUBLE-DIAL-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F609-CA.jpg;1;;0;;1;1;0;Out of stock;1;;;
395;1;DOUBLE DIAL WATCH;;46,95;4;19,95;1;;;;;1F609   GR ;;;;;;;;;;;8;1;both;6.00;;;<p>DOUBLE DIAL WATCH</p>   ;"<ul><li class=""bullet"">DOUBLE DIAL</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet"">SEWED DETAIL</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;DOUBLE-DIAL-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F609-GR.jpg;1;;0;;1;1;0;Out of stock;1;;;
396;1;SILICON STRAP 5 ATM W.R. WATCH;;29,95;4;12,95;1;;;;;1F610   GR;;;;;;;;;;;11;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F610-GR.jpg;1;;0;;1;1;0;Out of stock;1;;;
397;1;SILICON STRAP 5 ATM W.R. WATCH;;29,95;4;12,95;1;;;;;1F610   N;;;;;;;;;;;2;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F610-N.jpg;1;;0;;1;1;0;Out of stock;1;;;
398;1;SILICON STRAP 5 ATM W.R. WATCH;;29,95;4;12,95;1;;;;;1F610   NR;;;;;;;;;;;1;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F610-NR.jpg;1;;0;;1;1;0;Out of stock;1;;;
399;1;SILICON STRAP 5 ATM W.R. WATCH;;29,95;4;12,95;1;;;;;1F610   R   ;;;;;;;;;;;11;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F610-R.jpg;1;;0;;1;1;0;Out of stock;1;;;
400;1;SILICON STRAP 5 ATM W.R. WATCH;;29,95;4;12,95;1;;;;;1F610   V;;;;;;;;;;;4;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F610-V.jpg;1;;0;;1;1;0;Out of stock;1;;;
401;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F611   AZ ;;;;;;;;;;;8;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F611-AZ.jpg;1;;0;;1;1;0;Out of stock;1;;;
402;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F611   GR;;;;;;;;;;;41;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F611-GR.jpg;1;;0;;1;1;0;Out of stock;1;;;
403;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F611   R  ;;;;;;;;;;;45;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F611-R.jpg;1;;0;;1;1;0;Out of stock;1;;;
404;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F612   AZ ;;;;;;;;;;;67;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F612-AZ.jpg;1;;0;;1;1;0;Out of stock;1;;;
405;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F612   BL;;;;;;;;;;;60;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F612-BL.jpg;1;;0;;1;1;0;Out of stock;1;;;
406;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F612   GR  ;;;;;;;;;;;60;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F612-GR.jpg;1;;0;;1;1;0;Out of stock;1;;;
407;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F612   R;;;;;;;;;;;64;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F612-R.jpg;1;;0;;1;1;0;Out of stock;1;;;
408;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F612   T;;;;;;;;;;;23;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F612-T.jpg;1;;0;;1;1;0;Out of stock;1;;;
409;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F613   GR;;;;;;;;;;;79;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F613-GR.jpg;1;;0;;1;1;0;Out of stock;1;;;
410;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F613   R;;;;;;;;;;;111;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F613-R.jpg;1;;0;;1;1;0;Out of stock;1;;;
411;1;SILICON STRAP 5 ATM W.R. WATCH;;33,95;4;14,95;1;;;;;1F613   V;;;;;;;;;;;77;1;both;6.00;;;<p>SILICON STRAP 5 ATM W.R. WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">SILICON STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;SILICON-STRAP-5-ATM-WR-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F613-V.jpg;1;;0;;1;1;0;Out of stock;1;;;
412;1;LEATHER STRAP WATCH;;49,95;4;22,95;1;;;;;1F614   BL;;;;;;;;;;;56;1;both;6.00;;;<p>LEATHER STRAP WATCH</p>   ;"<ul><li class=""bullet"">METALLIC CASE</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet""></li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;LEATHER-STRAP-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F614-BL.jpg;1;;0;;1;1;0;Out of stock;1;;;
413;1;LEATHER STRAP WATCH;;49,95;4;22,95;1;;;;;1F614   BLC;;;;;;;;;;;76;1;both;6.00;;;<p>LEATHER STRAP WATCH</p>   ;"<ul><li class=""bullet"">METALLIC CASE</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet""></li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;LEATHER-STRAP-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F614-BLC.jpg;1;;0;;1;1;0;Out of stock;1;;;
414;1;LEATHER STRAP WATCH;;49,95;4;22,95;1;;;;;1F614   BLD;;;;;;;;;;;62;1;both;6.00;;;<p>LEATHER STRAP WATCH</p>   ;"<ul><li class=""bullet"">METALLIC CASE</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet""></li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;LEATHER-STRAP-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F614-BLD.jpg;1;;0;;1;1;0;Out of stock;1;;;
415;1;LEATHER STRAP WATCH;;49,95;4;22,95;1;;;;;1F614   C;;;;;;;;;;;85;1;both;6.00;;;<p>LEATHER STRAP WATCH</p>   ;"<ul><li class=""bullet"">METALLIC CASE</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet""></li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;LEATHER-STRAP-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F614-C.jpg;1;;0;;1;1;0;Out of stock;1;;;
416;1;LEATHER STRAP WATCH;;49,95;4;22,95;1;;;;;1F614   GR;;;;;;;;;;;78;1;both;6.00;;;<p>LEATHER STRAP WATCH</p>   ;"<ul><li class=""bullet"">METALLIC CASE</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet""></li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;LEATHER-STRAP-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F614-GR.jpg;1;;0;;1;1;0;Out of stock;1;;;
417;1;LEATHER STRAP WATCH;;49,95;4;22,95;1;;;;;1F614   N;;;;;;;;;;;75;1;both;6.00;;;<p>LEATHER STRAP WATCH</p>   ;"<ul><li class=""bullet"">METALLIC CASE</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet""></li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;LEATHER-STRAP-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F614-N.jpg;1;;0;;1;1;0;Out of stock;1;;;
418;1;BUTTERFLY STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F615   BL;;;;;;;;;;;1;1;both;6.00;;;<p>BUTTERFLY STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">BUTTERFLY CASE</li><li class=""bullet"">BUTTERFLY STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;BUTTERFLY-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F615-BL.jpg;1;;0;;1;1;0;Out of stock;1;;;
419;1;BUTTERFLY STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F615   GR ;;;;;;;;;;;1;1;both;6.00;;;<p>BUTTERFLY STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">BUTTERFLY CASE</li><li class=""bullet"">BUTTERFLY STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;BUTTERFLY-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F615-GR.jpg;1;;0;;1;1;0;Out of stock;1;;;
420;1;BUTTERFLY STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F615   L ;;;;;;;;;;;1;1;both;6.00;;;<p>BUTTERFLY STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">BUTTERFLY CASE</li><li class=""bullet"">BUTTERFLY STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;BUTTERFLY-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F615-L.jpg;1;;0;;1;1;0;Out of stock;1;;;
421;1;BUTTERFLY STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F615   N ;;;;;;;;;;;1;1;both;6.00;;;<p>BUTTERFLY STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">BUTTERFLY CASE</li><li class=""bullet"">BUTTERFLY STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;BUTTERFLY-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F615-N.jpg;1;;0;;1;1;0;Out of stock;1;;;
422;1;ROSES STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F616   AZ;;;;;;;;;;;1;1;both;6.00;;;<p>ROSES STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">ROSES CASE</li><li class=""bullet"">ROSES STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;ROSES-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F616-AZ.jpg;1;;0;;1;1;0;Out of stock;1;;;
423;1;ROSES STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F616   GR;;;;;;;;;;;1;1;both;6.00;;;<p>ROSES STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">ROSES CASE</li><li class=""bullet"">ROSES STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;ROSES-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F616-GR.jpg;1;;0;;1;1;0;Out of stock;1;;;
424;1;ROSES STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F616   L;;;;;;;;;;;1;1;both;6.00;;;<p>ROSES STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">ROSES CASE</li><li class=""bullet"">ROSES STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;ROSES-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F616-L.jpg;1;;0;;1;1;0;Out of stock;1;;;
425;1;ROSES STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F616   N;;;;;;;;;;;1;1;both;6.00;;;<p>ROSES STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">ROSES CASE</li><li class=""bullet"">ROSES STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;ROSES-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F616-N.jpg;1;;0;;1;1;0;Out of stock;1;;;
426;1;ROSES STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F616   NR;;;;;;;;;;;1;1;both;6.00;;;<p>ROSES STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">ROSES CASE</li><li class=""bullet"">ROSES STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;ROSES-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F616-NR.jpg;1;;0;;1;1;0;Out of stock;1;;;
427;1;ROSES STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F616   V;;;;;;;;;;;1;1;both;6.00;;;<p>ROSES STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">ROSES CASE</li><li class=""bullet"">ROSES STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;ROSES-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F616-V.jpg;1;;0;;1;1;0;Out of stock;1;;;
428;1;BUTTERFLY STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F617   BL;;;;;;;;;;;1;1;both;6.00;;;<p>BUTTERFLY STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">BUTTERFLY STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;BUTTERFLY-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F617-BL.jpg;1;;0;;1;1;0;Out of stock;1;;;
429;1;BUTTERFLY STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F617   L;;;;;;;;;;;1;1;both;6.00;;;<p>BUTTERFLY STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">BUTTERFLY STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;BUTTERFLY-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F617-L.jpg;1;;0;;1;1;0;Out of stock;1;;;
430;1;BUTTERFLY STRAP WATCH 5ATM WR;;39,95;4;17,95;1;;;;;1F617   N ;;;;;;;;;;;1;1;both;6.00;;;<p>BUTTERFLY STRAP WATCH 5ATM WR</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">BUTTERFLY STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;BUTTERFLY-STRAP-WATCH-5ATM-WR;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F617-N.jpg;1;;0;;1;1;0;Out of stock;1;;;
431;1;BAMBOO CASE WATCH;;59,95;4;26,95;1;;;;;1F618   B;;;;;;;;;;;45;1;both;6.00;;;<p>BAMBOO CASE WATCH</p>   ;"<ul><li class=""bullet"">WOODEN CASE</li><li class=""bullet"">LEATHER STRAP</li><li class=""bullet""></li></ul>";Watches, Woman, Bilyfer, Original, Fashion, Style;;;;BAMBOO-CASE-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/1F618-B.jpg;1;;0;;1;1;0;Out of stock;1;;;
